"aerolinea","origen","destino","dia","mes","anio","genero","razon","estancia","transporte","conexion","tiempoEspera"
"Interjet","SJC","LAX",2,12,2023,"Hombre","Trabajo","Casa","Recogida","No es de conexion",231
"VivaAerobus","GDL","SJC",21,4,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Renta de autos","Es de conexion",74
"Interjet","SJC","JFK",29,4,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","No es de conexion",173
"Aeromar","PDX","GDL",6,9,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",39
"Aeroméxico","LAX","GDL",28,5,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",72
"VivaAerobus","LAX","GDL",22,9,2023,"Mujer","Vuelta a casa","Casa","Auto propio","Es de conexion",150
"Aeromar","PDX","SJC",7,12,2023,"Hombre","Trabajo","Hotel","Recogida","No es de conexion",145
"Volaris","JFK","PDX",14,11,2023,"Mujer","Trabajo","Amigos","Auto propio","No es de conexion",163
"Volaris","LAX","JFK",21,4,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",218
"VivaAerobus","GDL","SJC",26,3,2023,"Mujer","Vacaciones/placer","Hotel","Taxi del aeropuerto","Es de conexion",85
"Aeroméxico","SJC","GDL",15,1,2023,"Hombre","Trabajo","Amigos","Renta de autos","No es de conexion",85
"Aeroméxico","LAX","PDX",27,10,2023,"Mujer","Vuelta a casa","Casa","Auto propio","Es de conexion",97
"VivaAerobus","PDX","GDL",11,7,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","Es de conexion",162
"Aeromar","GDL","PDX",24,2,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","Es de conexion",76
"Volaris","SJC","GDL",24,6,2023,"Hombre","Vuelta a casa","Casa","Taxi del aeropuerto","No es de conexion",231
"VivaAerobus","JFK","LAX",27,2,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","No es de conexion",36
"Aeroméxico","JFK","PDX",13,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",218
"Volaris","JFK","GDL",25,6,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","Es de conexion",187
"Aeroméxico","GDL","SJC",20,9,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","Es de conexion",238
"Interjet","GDL","JFK",7,11,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","Es de conexion",235
"Interjet","LAX","PDX",28,9,2023,"Hombre","Vuelta a casa","Hotel","Auto propio","Es de conexion",191
"Volaris","JFK","PDX",26,3,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","No es de conexion",222
"Aeromar","PDX","JFK",24,5,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",208
"Aeromar","LAX","JFK",25,12,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Renta de autos","No es de conexion",209
"VivaAerobus","LAX","SJC",8,7,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",232
"Aeroméxico","PDX","GDL",17,12,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",166
"Aeroméxico","LAX","GDL",20,7,2023,"Hombre","Vuelta a casa","Hotel","Recogida","Es de conexion",131
"VivaAerobus","PDX","JFK",28,5,2023,"Mujer","Vuelta a casa","Amigos","Recogida","No es de conexion",202
"Interjet","JFK","LAX",15,6,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","No es de conexion",59
"Volaris","GDL","PDX",24,1,2023,"Prefiero no decirlo","Trabajo","Amigos","Taxi del aeropuerto","No es de conexion",82
"Volaris","LAX","PDX",27,9,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","Es de conexion",148
"Aeroméxico","SJC","PDX",4,4,2023,"Prefiero no decirlo","Trabajo","Casa","Renta de autos","Es de conexion",156
"VivaAerobus","JFK","LAX",6,6,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","Es de conexion",78
"Interjet","PDX","JFK",26,8,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Recogida","No es de conexion",70
"Interjet","LAX","JFK",21,1,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","No es de conexion",99
"Volaris","LAX","PDX",5,1,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",119
"VivaAerobus","SJC","LAX",1,7,2023,"Mujer","Vacaciones/placer","Casa","Recogida","Es de conexion",34
"Aeroméxico","SJC","GDL",11,5,2023,"Hombre","Vuelta a casa","Casa","Auto propio","No es de conexion",129
"Volaris","SJC","PDX",8,7,2023,"Mujer","Vuelta a casa","Hotel","Auto propio","No es de conexion",127
"Interjet","SJC","LAX",8,10,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Auto propio","Es de conexion",103
"Aeromar","SJC","PDX",27,7,2023,"Prefiero no decirlo","Trabajo","Casa","Auto propio","Es de conexion",131
"Aeromar","LAX","GDL",16,1,2023,"Mujer","Vuelta a casa","Amigos","Transporte público","No es de conexion",195
"Interjet","JFK","GDL",16,11,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",157
"Aeromar","SJC","PDX",24,4,2023,"Prefiero no decirlo","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",46
"Aeromar","JFK","GDL",7,8,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","Es de conexion",167
"Aeromar","PDX","SJC",15,8,2023,"Hombre","Trabajo","Hotel","Recogida","No es de conexion",118
"Volaris","PDX","LAX",25,10,2023,"Hombre","Vuelta a casa","Amigos","Auto propio","Es de conexion",128
"VivaAerobus","JFK","LAX",25,1,2023,"Mujer","Trabajo","Hotel","Transporte público","No es de conexion",201
"Aeromar","SJC","GDL",19,12,2023,"Mujer","Trabajo","Amigos","Transporte público","Es de conexion",212
"Aeromar","GDL","JFK",3,4,2023,"Hombre","Vuelta a casa","Hotel","Renta de autos","No es de conexion",104
"VivaAerobus","PDX","JFK",5,6,2023,"Prefiero no decirlo","Trabajo","Casa","Transporte público","No es de conexion",180
"Volaris","PDX","SJC",2,5,2023,"Mujer","Vuelta a casa","Amigos","Renta de autos","No es de conexion",110
"VivaAerobus","PDX","JFK",29,5,2023,"Hombre","Vacaciones/placer","Hotel","Auto propio","Es de conexion",158
"Aeromar","GDL","SJC",11,11,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Auto propio","No es de conexion",165
"Aeroméxico","PDX","GDL",2,11,2023,"Mujer","Trabajo","Amigos","Taxi del aeropuerto","No es de conexion",94
"Interjet","SJC","GDL",27,5,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","Es de conexion",237
"Interjet","LAX","PDX",3,8,2023,"Mujer","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",103
"Volaris","PDX","SJC",3,5,2023,"Hombre","Vuelta a casa","Casa","Recogida","Es de conexion",178
"VivaAerobus","PDX","LAX",23,6,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","No es de conexion",111
"Interjet","LAX","GDL",18,4,2023,"Mujer","Trabajo","Amigos","Taxi del aeropuerto","No es de conexion",202
"Aeroméxico","PDX","JFK",18,9,2023,"Hombre","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",158
"Volaris","JFK","PDX",25,7,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Renta de autos","Es de conexion",213
"VivaAerobus","JFK","SJC",19,1,2023,"Mujer","Vacaciones/placer","Casa","Renta de autos","No es de conexion",170
"Aeroméxico","GDL","JFK",7,6,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",181
"VivaAerobus","PDX","GDL",4,5,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Transporte público","Es de conexion",64
"Volaris","PDX","JFK",13,3,2023,"Hombre","Vuelta a casa","Casa","Auto propio","Es de conexion",60
"Interjet","GDL","SJC",8,3,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","Es de conexion",82
"Interjet","JFK","SJC",4,5,2023,"Hombre","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",82
"Aeromar","SJC","JFK",13,9,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",85
"Interjet","GDL","SJC",27,7,2023,"Mujer","Vacaciones/placer","Casa","Transporte público","Es de conexion",143
"Interjet","PDX","GDL",21,7,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","No es de conexion",106
"Aeroméxico","PDX","SJC",14,8,2023,"Hombre","Vacaciones/placer","Hotel","Recogida","No es de conexion",102
"Interjet","LAX","JFK",24,2,2023,"Prefiero no decirlo","Trabajo","Amigos","Renta de autos","No es de conexion",205
"VivaAerobus","SJC","PDX",1,3,2023,"Prefiero no decirlo","Trabajo","Amigos","Recogida","No es de conexion",213
"Aeroméxico","PDX","GDL",23,3,2023,"Hombre","Vuelta a casa","Hotel","Recogida","No es de conexion",191
"Aeroméxico","JFK","PDX",1,5,2023,"Hombre","Vuelta a casa","Casa","Recogida","Es de conexion",134
"Interjet","GDL","JFK",8,9,2023,"Hombre","Vuelta a casa","Casa","Auto propio","Es de conexion",209
"Aeroméxico","PDX","GDL",10,8,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Transporte público","No es de conexion",145
"Volaris","PDX","SJC",3,8,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","Es de conexion",101
"Volaris","JFK","PDX",7,5,2023,"Mujer","Vacaciones/placer","Casa","Auto propio","Es de conexion",92
"Volaris","PDX","JFK",3,10,2023,"Hombre","Trabajo","Casa","Transporte público","Es de conexion",55
"Aeroméxico","JFK","PDX",27,8,2023,"Hombre","Trabajo","Amigos","Auto propio","No es de conexion",171
"Interjet","SJC","JFK",4,6,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",81
"Interjet","SJC","JFK",5,7,2023,"Mujer","Trabajo","Hotel","Renta de autos","No es de conexion",209
"VivaAerobus","PDX","GDL",3,10,2023,"Hombre","Vuelta a casa","Hotel","Transporte público","No es de conexion",175
"VivaAerobus","LAX","SJC",28,8,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",174
"Aeromar","JFK","SJC",17,12,2023,"Mujer","Trabajo","Hotel","Auto propio","Es de conexion",42
"Aeromar","LAX","SJC",24,11,2023,"Hombre","Trabajo","Hotel","Transporte público","Es de conexion",168
"Interjet","JFK","PDX",13,4,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Auto propio","No es de conexion",217
"Aeroméxico","SJC","JFK",21,3,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","Es de conexion",125
"Aeromar","GDL","SJC",20,12,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","Es de conexion",143
"VivaAerobus","GDL","JFK",29,7,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Recogida","No es de conexion",231
"Aeromar","SJC","LAX",9,1,2023,"Hombre","Trabajo","Amigos","Transporte público","Es de conexion",54
"Aeroméxico","PDX","SJC",6,3,2023,"Mujer","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",208
"VivaAerobus","SJC","GDL",25,6,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","Es de conexion",116
"Volaris","JFK","SJC",17,10,2023,"Hombre","Trabajo","Hotel","Auto propio","Es de conexion",128
"Aeromar","LAX","SJC",19,3,2023,"Mujer","Trabajo","Hotel","Taxi del aeropuerto","No es de conexion",104
"Volaris","PDX","JFK",28,2,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Transporte público","Es de conexion",199
"Aeromar","LAX","SJC",21,3,2023,"Mujer","Vacaciones/placer","Casa","Transporte público","Es de conexion",58
"VivaAerobus","GDL","PDX",4,4,2023,"Hombre","Vacaciones/placer","Hotel","Transporte público","Es de conexion",127
"Aeroméxico","GDL","LAX",23,12,2023,"Hombre","Trabajo","Amigos","Auto propio","No es de conexion",39
"Volaris","PDX","LAX",26,8,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Transporte público","No es de conexion",108
"VivaAerobus","LAX","GDL",27,1,2023,"Hombre","Vacaciones/placer","Amigos","Transporte público","Es de conexion",187
"Interjet","LAX","PDX",19,1,2023,"Hombre","Vuelta a casa","Casa","Transporte público","No es de conexion",90
"VivaAerobus","SJC","GDL",12,4,2023,"Hombre","Vacaciones/placer","Amigos","Recogida","Es de conexion",32
"Aeromar","LAX","JFK",19,9,2023,"Prefiero no decirlo","Vuelta a casa","Casa","Auto propio","Es de conexion",213
"Aeroméxico","LAX","SJC",14,1,2023,"Mujer","Vacaciones/placer","Amigos","Taxi del aeropuerto","Es de conexion",102
"Aeroméxico","GDL","SJC",6,7,2023,"Mujer","Trabajo","Hotel","Transporte público","No es de conexion",178
"Volaris","LAX","PDX",28,9,2023,"Mujer","Vuelta a casa","Amigos","Taxi del aeropuerto","Es de conexion",210
"Aeromar","PDX","LAX",27,2,2023,"Mujer","Vacaciones/placer","Hotel","Renta de autos","Es de conexion",223
"VivaAerobus","GDL","JFK",6,8,2023,"Prefiero no decirlo","Trabajo","Hotel","Transporte público","No es de conexion",30
"Aeromar","SJC","LAX",23,4,2023,"Mujer","Vuelta a casa","Casa","Renta de autos","No es de conexion",77
"VivaAerobus","PDX","SJC",14,3,2023,"Mujer","Trabajo","Amigos","Transporte público","No es de conexion",230
"Volaris","JFK","GDL",28,7,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",234
"Aeroméxico","GDL","LAX",2,9,2023,"Hombre","Vuelta a casa","Amigos","Transporte público","No es de conexion",55
"Volaris","LAX","SJC",17,10,2023,"Hombre","Vuelta a casa","Hotel","Taxi del aeropuerto","Es de conexion",39
"Aeromar","JFK","PDX",22,6,2023,"Prefiero no decirlo","Vacaciones/placer","Amigos","Recogida","Es de conexion",42
"Aeroméxico","JFK","SJC",16,9,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Recogida","No es de conexion",45
"Volaris","GDL","SJC",11,8,2023,"Hombre","Trabajo","Hotel","Renta de autos","Es de conexion",54
"Volaris","JFK","PDX",5,4,2023,"Mujer","Trabajo","Casa","Auto propio","Es de conexion",191
"Volaris","SJC","LAX",11,9,2023,"Mujer","Vuelta a casa","Hotel","Renta de autos","Es de conexion",99
"Interjet","JFK","GDL",3,8,2023,"Mujer","Vacaciones/placer","Casa","Taxi del aeropuerto","No es de conexion",115
"Aeromar","GDL","SJC",2,3,2023,"Mujer","Vacaciones/placer","Amigos","Recogida","No es de conexion",208
"Aeromar","GDL","LAX",7,4,2023,"Mujer","Vacaciones/placer","Amigos","Taxi del aeropuerto","No es de conexion",172
"Volaris","JFK","GDL",4,6,2023,"Mujer","Trabajo","Hotel","Taxi del aeropuerto","Es de conexion",127
"VivaAerobus","JFK","SJC",25,1,2023,"Hombre","Vacaciones/placer","Casa","Transporte público","No es de conexion",95
"Interjet","LAX","GDL",22,3,2023,"Mujer","Vuelta a casa","Casa","Auto propio","Es de conexion",102
"Aeromar","SJC","JFK",11,5,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Auto propio","Es de conexion",81
"Volaris","SJC","PDX",17,1,2023,"Mujer","Vuelta a casa","Casa","Recogida","No es de conexion",44
"Aeromar","PDX","LAX",2,11,2023,"Prefiero no decirlo","Trabajo","Casa","Auto propio","Es de conexion",186
"Interjet","JFK","LAX",7,4,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",51
"Volaris","JFK","GDL",20,7,2023,"Mujer","Trabajo","Hotel","Renta de autos","No es de conexion",122
"VivaAerobus","LAX","GDL",1,12,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","Es de conexion",33
"VivaAerobus","SJC","JFK",7,2,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",186
"Aeromar","JFK","GDL",6,6,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","Es de conexion",31
"Aeromar","SJC","LAX",25,12,2023,"Mujer","Vacaciones/placer","Casa","Recogida","No es de conexion",103
"Volaris","SJC","LAX",10,1,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",162
"Volaris","PDX","GDL",8,3,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Transporte público","Es de conexion",70
"Interjet","GDL","PDX",25,8,2023,"Prefiero no decirlo","Trabajo","Hotel","Taxi del aeropuerto","Es de conexion",100
"VivaAerobus","GDL","LAX",28,12,2023,"Hombre","Vacaciones/placer","Hotel","Taxi del aeropuerto","No es de conexion",102
"Volaris","LAX","PDX",16,9,2023,"Mujer","Trabajo","Amigos","Auto propio","Es de conexion",229
"Aeroméxico","JFK","LAX",12,7,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Auto propio","Es de conexion",179
"Volaris","JFK","PDX",2,8,2023,"Prefiero no decirlo","Trabajo","Amigos","Transporte público","Es de conexion",91
"VivaAerobus","GDL","LAX",22,2,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",60
"Aeroméxico","PDX","LAX",18,8,2023,"Hombre","Vacaciones/placer","Amigos","Recogida","No es de conexion",96
"Volaris","GDL","JFK",5,9,2023,"Mujer","Vacaciones/placer","Amigos","Renta de autos","No es de conexion",237
"Aeromar","LAX","SJC",29,6,2023,"Mujer","Trabajo","Casa","Taxi del aeropuerto","Es de conexion",43
"Aeroméxico","JFK","LAX",11,1,2023,"Mujer","Trabajo","Hotel","Renta de autos","Es de conexion",41
"Volaris","PDX","SJC",27,6,2023,"Mujer","Trabajo","Hotel","Transporte público","Es de conexion",190
"Aeromar","PDX","LAX",27,7,2023,"Prefiero no decirlo","Vacaciones/placer","Hotel","Recogida","Es de conexion",229
"Volaris","PDX","GDL",18,4,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Renta de autos","Es de conexion",125
"VivaAerobus","JFK","LAX",16,4,2023,"Mujer","Trabajo","Hotel","Recogida","No es de conexion",45
"Aeroméxico","JFK","PDX",23,9,2023,"Hombre","Trabajo","Casa","Transporte público","Es de conexion",198
"VivaAerobus","JFK","PDX",19,9,2023,"Hombre","Vacaciones/placer","Casa","Recogida","No es de conexion",77
"Volaris","LAX","JFK",12,7,2023,"Hombre","Trabajo","Amigos","Transporte público","No es de conexion",125
"Interjet","JFK","LAX",3,3,2023,"Prefiero no decirlo","Trabajo","Amigos","Transporte público","Es de conexion",187
"Volaris","PDX","SJC",3,7,2023,"Mujer","Vuelta a casa","Casa","Auto propio","No es de conexion",235
"VivaAerobus","SJC","PDX",8,12,2023,"Hombre","Vacaciones/placer","Hotel","Renta de autos","No es de conexion",79
"Interjet","SJC","PDX",25,10,2023,"Hombre","Vuelta a casa","Hotel","Recogida","Es de conexion",63
"VivaAerobus","SJC","LAX",2,9,2023,"Prefiero no decirlo","Trabajo","Amigos","Renta de autos","No es de conexion",217
"VivaAerobus","JFK","SJC",28,7,2023,"Hombre","Trabajo","Casa","Renta de autos","Es de conexion",145
"VivaAerobus","LAX","JFK",13,6,2023,"Mujer","Vuelta a casa","Hotel","Transporte público","Es de conexion",145
"Aeromar","LAX","PDX",22,8,2023,"Mujer","Vuelta a casa","Hotel","Taxi del aeropuerto","No es de conexion",119
"VivaAerobus","JFK","PDX",10,8,2023,"Mujer","Trabajo","Casa","Taxi del aeropuerto","No es de conexion",47
"Aeroméxico","SJC","GDL",1,1,2023,"Mujer","Vuelta a casa","Amigos","Transporte público","No es de conexion",166
"Aeromar","LAX","PDX",20,5,2023,"Hombre","Trabajo","Casa","Recogida","Es de conexion",168
"Volaris","PDX","LAX",16,5,2023,"Mujer","Vuelta a casa","Hotel","Recogida","No es de conexion",154
"Aeromar","JFK","PDX",26,2,2023,"Prefiero no decirlo","Vuelta a casa","Hotel","Recogida","Es de conexion",45
"Volaris","PDX","JFK",26,8,2023,"Mujer","Trabajo","Hotel","Auto propio","Es de conexion",168
"Aeromar","SJC","LAX",27,8,2023,"Prefiero no decirlo","Trabajo","Hotel","Renta de autos","No es de conexion",32
"Volaris","PDX","LAX",22,1,2023,"Mujer","Vacaciones/placer","Casa","Renta de autos","Es de conexion",223
"VivaAerobus","JFK","LAX",29,7,2023,"Mujer","Vacaciones/placer","Casa","Auto propio","No es de conexion",138
"Aeroméxico","GDL","LAX",11,4,2023,"Hombre","Vacaciones/placer","Hotel","Transporte público","No es de conexion",126
"Volaris","GDL","LAX",1,5,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Transporte público","Es de conexion",35
"Volaris","PDX","SJC",7,8,2023,"Prefiero no decirlo","Vuelta a casa","Amigos","Auto propio","No es de conexion",162
"VivaAerobus","GDL","SJC",1,7,2023,"Mujer","Trabajo","Casa","Auto propio","No es de conexion",160
"Aeroméxico","JFK","SJC",11,7,2023,"Mujer","Trabajo","Amigos","Transporte público","Es de conexion",34
"Aeroméxico","SJC","LAX",10,7,2023,"Prefiero no decirlo","Vacaciones/placer","Casa","Renta de autos","Es de conexion",190
"Interjet","LAX","JFK",25,11,2023,"Hombre","Vacaciones/placer","Casa","Renta de autos","No es de conexion",35
